"Data Source Retrieval Date","Data Release Version Date","Data Release Description and Version Number","Study Reference Number","Study Name","Location or Station ID","Job Task or Place","Additional Exposure Info","Interpretive Sample ID","Analytical Sample ID","Laboratory Sample ID","Sample Date","Pump Configuration","Pre-Calibration Flow Rate","Post-Calibration Flow Rate","Flow Rate Unit","Pump Period","Sample Period","Period Unit","Pump ID","Dry Calibrator Serial No","Sample Type","Field Matrix","Field Sample Material","Chemical Name","Chemical Code","Chemical Type","Concentration","Unit","Qualifiers","Validation Level","Nondetect Flag","Analytical Method","Date Analyzed","Lab","Sample Comment","Method of Decontamination","Cleaning Product","Cleaning Product Other Description","Surface Area Covered","Respirator Half","Respirator Full","Respirator SCBA","Respirator Airline","Respirator Mask","Respirator None","Respirator Other Description","Cartridge p100","Cartridge ov","Cartridge Other","Cartridge Other Description","Hands Cotton","Hands Leather","Hands Abrasion","Hands Nitrile","Hands Nitrile Type","Hands PVC","Hands PVC Type","Hands Other","Hands Other Description","Hands None","Feet Steel","Feet Leather","Feet Rubber","Feet Covers","Feet None","Feet Other","Feet Other Description","Hearing Plugs","Hearing Plugs Type","Hearing Muffs","Hearing Muffs_type","Hearing None","Hearing Other","Hearing Other Description","Eyes Glasses","Eyes Goggles","Eyes Shield","Eyes None","Eyes Other","Eyes Other Description","Head Hat","Body Frc","Body Apron","Body Sleeves","Body Pants","Body None","Body Visible","Barrier Suit","Body Impervious Suit","Body Waders","Body Other","Body Other Type"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Pool 3","Gross Vessel Decon","","543081","543081","","2010-09-05","tp","2005","2107","mL/min","584","584","min","868763","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.083","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Orange Chemical #7248","75% to 100%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","N-Dex Pouder Free","N","","Y","Nitrosol EN15 (unlined)","N","Y","N","N","Y","N","N","","Y","3M 1100 NRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Boom Decon","","541263","541263","","2010-10-10","cyclone","1567","1587","mL/min","528","528","min","799982","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell Clean (20% concentration)","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","N-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","N","Y","N","N","","Y","MAX NNR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Boom Decon","","543076","543076","","2010-10-10","tp","1995","2065","mL/min","530","530","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.093","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell Clean","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","T-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","N","Y","N","N","","Y","max nrr33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Boom Decon","","545461","545461","","2010-10-11","tp","2000","1986","mL/min","548","548","min","691639","536627","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.095","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell Clean","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","N-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","Y","N","N","N","","Y","MAX NRR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","541280","541280","","2010-09-06","cyclone","1573","1514","mL/min","520","520","min","799982","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","Orange Chemical #7248","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","N-Dex Powder-Free","N","","Y","Nitrosol EN15 (Unlined)","N","Y","N","N","Y","N","N","","Y","3MNRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","543262","543262","","2010-10-04","cyclone","1596","1432","mL/min","483","483","min","799982","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Water Only","","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","N","","N","","Y","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","N","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","PFD Type V"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","543278","543278","","2010-10-03","cyclone","1593","1545","mL/min","505","505","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","N-Dex Plus","N","","Y","Unlined Nitrosol","N","Y","N","Y","N","N","N","","Y","Max NRR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","Y","PFD Type 2"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","545445","545445","","2010-10-04","tp","1955","1847","mL/min","488","488","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Water Only","","<10%","Y","N","N","N","N","N","","N","N","Y","","N","N","N","N","","N","","Y","Atlas #541","N","Y","N","N","N","N","N","","Y","Max NRR33","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","546325","546325","","2010-10-06","cyclone","1597","1625","mL/min","581","581","min","799982","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.19","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Chemical # 7248","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","T-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","Y","N","N","N","","Y","MAX NNR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Detailed Vessel Decon","","546335","546335","","2010-10-07","cyclone","1599","1525","mL/min","502","502","min","799982","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","10% to 24%","Y","N","N","N","N","N","","Y","Y","N","","N","N","N","Y","N-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","N","N","N","N","","Y","MAX NNR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Gross Vessel Decon","","543078","543078","","2010-09-06","tp","1909","1910","mL/min","496","496","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.21","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Orange Chemical #7248","75% to 100%","Y","N","N","N","N","N","","N","N","Y","3M5303 ov/ag","N","N","N","Y","T-Dex Powder-Free","N","","Y","Nirtosol EN15","N","Y","N","N","Y","N","N","","Y","3M NRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Gross Vessel Decon","","543260","543260","","2010-09-07","cyclone","1596","1401","mL/min","","","min","799982","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.24","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Orange Chemical #7248","75% to 100%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","T-Dex Rader-Free","N","","Y","Nitrosol En15(Unlined)","N","Y","N","N","Y","N","N","","Y","3M NRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","Tyvek Coveralls"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site","Not Specified","","545443","545443","","2010-10-07","tp","1965","1932","mL/min","480","480","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","10% to 24%","Y","N","N","N","N","N","","Y","Y","N","","N","N","N","Y","-Dex Plus","N","","Y","Nitrosol ENI5F","N","Y","N","Y","N","N","N","","Y","MAX NRR33","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site Pool #5","Detailed Vessel Decon","","543083","543083","","2010-08-30","tp","1936","2000","mL/min","629","630","min","868773","104092","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.18","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple","50% to 74%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","N-dex powder free","N","","Y","Nitrosol E15 (unlined)","N","Y","N","Y","N","N","N","","Y","Maxlite NRR30","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","Tyvek Coveralls"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Site Pool #5","Detailed Vessel Decon","","543257","543257","","2010-08-30","cyclone","1576","1512","mL/min","557","570","min","79982","109306","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green","50% to 74%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","Ndex power Free","N","","Y","Nitrosol En15 (unlined)","N","Y","N","Y","N","N","N","","Y","Laser Lite NRR32","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","Tyvek Coveralls"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon site Pool #5","Detailed Vessel Decon","","543275","543275","","2010-08-28","cyclone","1571","1477","mL/min","655","653","min","799982","109306","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.1","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green","50% to 74%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","N-dex Power-Free","N","","Y","","N","Y","N","Y","N","N","N","","Y","NRR30 Max Lite","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","Tyvek Coveralls"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Yard","Detailed Vessel Decon","","543110","543110","","2010-09-07","tp","2063.8999020000001","1964.0999999999999","mL/min","578","578","min","767554","119614","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.1","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Spot clean with 7248","10% to 24%","N","N","N","N","N","N","","N","N","Y","OV.Acid Gas 3M5203 1/2 face","N","N","N","Y","6005 PFXL","Y","ENU","N","","N","N","N","Y","N","N","N","","Y","NRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Decon Yard","Detailed Vessel Decon","","543125","543125","","2010-09-06","tp","2058","2042.5","mL/min","586","","min","798119","119614","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.088","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","7248","10% to 24%","Y","N","N","N","N","N","","N","Y","Y","Acid Grd","N","N","N","Y","Bottom 6005PFLL","Y","top EN11","N","","N","N","N","Y","N","N","N","","Y","NRR29","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Pascagoula Patriot Decon Site","Detailed Vessel Decon","","543276","543276","","2010-08-25","cyclone","1552","1608","mL/min","496","496","min","299982","109306","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.31","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Orange Citrus Degreaser","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","N-DEX Pounder Free","N","","Y","Nitrosol EN15 (Unlined)","N","Y","N","Y","N","N","N","","Y","NRR33 Class 5, SNR37","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","N","N","Y","Tyvek Coveralls (Pro Shield 1)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot","Equipment Decon","","546366","546366","","2010-09-08","cyclone","1650","1570","mL/min","","","min","691939","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green / Accel","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","N","","Y","","N","Y","N","Y","N","N","N","","Y","Classic","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #1","Boom Decon","","543129","543129","","2010-09-02","tp","978.09997559999999","1052","mL/min","480","480","min","691939","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.75","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Not Specified","Not Specified","","Not Specified","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","N","Y","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #1","Boom Decon","","546355","546355","","2010-09-04","cyclone","1613","1493","mL/min","657","657","min","868884","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.41","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accell","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","N","Y","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #3","Boom Decon","","543200","543200","","2010-09-05","cyclone","1711","1794","mL/min","","","min","868884","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #3","Boom Decon","","543288","543288","","2010-09-08","cyclone","1634","1589","mL/min","264","264","min","868884","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.8","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #4","Boom Decon","","536677","536677","","2010-09-05","tp","2083","2091","mL/min","485","485","min","798296","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.099","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","N","N","N","Y","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Patriot Decon Pool #4","Boom Decon","","542070","542070","","2010-09-08","tp","2012","1966","mL/min","457","457","min","691634","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","1.4","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Steam Cleaning","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
